source_id,url,observed_urls,domain,inferred_source_class,source_quality_grade_provisional,quality_grade_status,used_by_record_ids,used_by_names,used_by_documents,source_datasets,last_verified,editorial_note
src-226f69dbb4,https://nigeriapropertycentre.com/about-us,https://nigeriapropertycentre.com/about-us,nigeriapropertycentre.com,company_or_product,S2,domain-level provisional; claim-level review required,org-nigeria-property-centre-6683212,Nigeria Property Centre,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/coverage_gap_additions.csv|research/coverage_gap_audit.md,coverage_gap_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-e0b3a058c7,https://nirmanbazaar.com/,https://nirmanbazaar.com/,nirmanbazaar.com,company_or_product,S2,domain-level provisional; claim-level review required,org-nirmanbazaar-a26f78c,NirmanBazaar,JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md|research/proptech_startups_agent.csv,full_corpus_source_inventory.csv|proptech_startups_agent.csv|regional_companies_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-c3de99d649,https://nirmanbazaar.com.bd/,https://www.nirmanbazaar.com.bd/,nirmanbazaar.com.bd,company_or_product,S2,domain-level provisional; claim-level review required,org-nirmanbazaar-a26f78c,NirmanBazaar,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/regional_companies_agent.csv|research/regional_proptech_landscape.md,full_corpus_source_inventory.csv|proptech_startups_agent.csv|regional_companies_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-3710d4ee53,https://nist.gov/cyberframework,https://www.nist.gov/cyberframework,nist.gov,government_or_regulator,S1,domain-level provisional; claim-level review required,NIST-CSF,NIST Cybersecurity Framework,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|JCX_Meeting_Dossier_2026-08-29.md|research/standards_interoperability_governance.md|research/standards_registry.csv,full_corpus_source_inventory.csv|standards_registry.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-37d0f0f361,https://nist.gov/itl/ai-risk-management-framework,https://www.nist.gov/itl/ai-risk-management-framework,nist.gov,government_or_regulator,S1,domain-level provisional; claim-level review required,NIST-AI-RMF,NIST AI Risk Management Framework,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|JCX_Meeting_Dossier_2026-08-29.md|research/standards_interoperability_governance.md|research/standards_registry.csv,full_corpus_source_inventory.csv|standards_registry.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-2a220a2dbf,https://njb.uscourts.gov/wework,https://www.njb.uscourts.gov/wework,njb.uscourts.gov,government_or_regulator,S1,domain-level provisional; claim-level review required,org-wework-8768417,WeWork,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-9b0aa43184,https://nmrk.com/,https://www.nmrk.com/,nmrk.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-fddcbe5720,Nmrk,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-c766942506,https://nobroker.in/,https://www.nobroker.in/,nobroker.in,company_or_product,S2,domain-level provisional; claim-level review required,org-nobroker-efe14d3,NoBroker,research/regional_companies_agent.csv,full_corpus_source_inventory.csv|regional_companies_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-806821b4e0,https://nobroker.in/forum/wp-content/uploads/2026/01/NoBroker_Realestate_Report_2025_compressed.pdf,https://www.nobroker.in/forum/wp-content/uploads/2026/01/NoBroker_Realestate_Report_2025_compressed.pdf,nobroker.in,company_or_product,S2,domain-level provisional; claim-level review required,org-nobroker-efe14d3,NoBroker,research/regional_companies_agent.csv|research/regional_proptech_landscape.md,full_corpus_source_inventory.csv|regional_companies_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-ba26f72ddc,https://noda.ai/,https://www.noda.ai/,noda.ai,company_or_product,S2,domain-level provisional; claim-level review required,eco-5fc1c64c38,Noda,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-a99e8bbf8f,https://noro.co/,https://www.noro.co/,noro.co,company_or_product,S2,domain-level provisional; claim-level review required,eco-3ee14154f1,Noro,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-2e5b176a28,https://northspyre.com/,https://northspyre.com/|https://northspyre.com/?hsLang=en|https://www.northspyre.com/|https://www.northspyre.com/?hsLang=en,northspyre.com,company_or_product,S2,domain-level provisional; claim-level review required,org-northspyre-fb51dcc,Northspyre,research/enterprise_platform_additions.csv|research/enterprise_platform_coverage_audit.md|research/final_integration_qa.md,enterprise_platform_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-3e335049f3,https://northspyre.com/about-us,https://www.northspyre.com/about-us,northspyre.com,company_or_product,S2,domain-level provisional; claim-level review required,org-northspyre-fb51dcc,Northspyre,research/enterprise_platform_additions.csv|research/enterprise_platform_coverage_audit.md,enterprise_platform_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-6f5ad57071,https://northspyre.com/all-asset-classes/commercial,https://www.northspyre.com/all-asset-classes/commercial,northspyre.com,company_or_product,S2,domain-level provisional; claim-level review required,org-northspyre-fb51dcc,Northspyre,research/enterprise_platform_additions.csv,enterprise_platform_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-c2e218a59c,https://northspyre.com/blog/northspyre-2025-year-in-review,https://www.northspyre.com/blog/northspyre-2025-year-in-review,northspyre.com,company_or_product,S2,domain-level provisional; claim-level review required,org-northspyre-fb51dcc,Northspyre,research/enterprise_platform_additions.csv|research/enterprise_platform_coverage_audit.md,enterprise_platform_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-43beee5903,https://notarize.com/,https://notarize.com/,notarize.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-e14335bb04,Notarize,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-429c8405ee,https://novacredit.com/,https://www.novacredit.com/,novacredit.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-c8007754c7,Nova Credit,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-7cab25e9dc,https://nuveen.com/global/real-estate,https://www.nuveen.com/global/real-estate,nuveen.com,company_or_product,S2,domain-level provisional; claim-level review required,org-nuveen-real-estate-cdf03a7,Nuveen Real Estate,research/global_real_estate_pioneers_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-ae28feae10,https://oasix.energy/,https://oasix.energy/,oasix.energy,company_or_product,S2,domain-level provisional; claim-level review required,eco-97c73f684d,Oasix Energy,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-feedfd6414,https://obayashi.co.jp/en,https://www.obayashi.co.jp/en/,obayashi.co.jp,company_or_product,S2,domain-level provisional; claim-level review required,org-obayashi-6a0d181,Obayashi,research/global_real_estate_pioneers_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-d8135ea982,https://obieinsurance.com/,https://www.obieinsurance.com/,obieinsurance.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-2b108fcb01|eco-d9e5c5282e,Obie Insurance|Obieinsurance,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-ee7b4f7da4,https://occupier.com/,https://www.occupier.com/,occupier.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-96352d795b,Occupier,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-9872e81548,https://occuspace.com/,https://occuspace.com,occuspace.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-2ea775750c,Occuspace,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-598a798582,https://odoo.com/pl_PL/partners/kolpolok-limited-12013434,https://www.odoo.com/pl_PL/partners/kolpolok-limited-12013434,odoo.com,company_or_product,S2,domain-level provisional; claim-level review required,,,JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-31f1875017,https://ogc.org/standards/citygml,https://www.ogc.org/standards/citygml/,ogc.org,research_or_industry,S1,domain-level provisional; claim-level review required,OGC-CITYGML,OGC CityGML/CityJSON,research/standards_interoperability_governance.md|research/standards_registry.csv,full_corpus_source_inventory.csv|standards_registry.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-bdaef55195,https://ogc.org/standards/ogcapi-features,https://www.ogc.org/standards/ogcapi-features/,ogc.org,research_or_industry,S1,domain-level provisional; claim-level review required,OGC-FEATURES,OGC API Features,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/standards_interoperability_governance.md|research/standards_registry.csv,full_corpus_source_inventory.csv|standards_registry.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-d3f816f9ed,https://ogc.org/standards/sensorthings,https://www.ogc.org/standards/sensorthings/,ogc.org,research_or_industry,S1,domain-level provisional; claim-level review required,OGC-SENSORTHINGS,OGC SensorThings API,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/standards_interoperability_governance.md|research/standards_registry.csv,full_corpus_source_inventory.csv|standards_registry.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-9178fcc82a,https://omnimls.com/en/subscribe-to-omni-mls,https://omnimls.com/en/subscribe-to-omni-mls/,omnimls.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-f2723af26f,OmniMLS,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-c750d0630a,https://oneclicklca.com/en-gb,https://oneclicklca.com/en-gb/,oneclicklca.com,company_or_product,S2,domain-level provisional; claim-level review required,org-one-click-lca-def3638,One Click LCA,research/startup_core_additions.csv|research/startup_coverage_additions.csv,full_corpus_source_inventory.csv|startup_core_additions.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-1699534c8b,https://oneraven.com/,https://oneraven.com,oneraven.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-6be78a1e78,One Raven,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-f110ba0a47,https://onsiteiq.com/,https://www.onsiteiq.com,onsiteiq.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-39c5d6c4fd,Onsiteiq,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-13c5a9a0e2,https://onsiteiq.io/,https://onsiteiq.io/,onsiteiq.io,company_or_product,S2,domain-level provisional; claim-level review required,eco-e18066e09e,OnsiteIQ,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-1c6e35641f,https://openblue.johnsoncontrols.com/,https://openblue.johnsoncontrols.com/,openblue.johnsoncontrols.com,company_or_product,S2,domain-level provisional; claim-level review required,org-johnson-controls-openblue-d609fb9,Johnson Controls OpenBlue,research/enterprise_platform_additions.csv|research/enterprise_platform_coverage_audit.md,enterprise_platform_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-20e60c392a,https://openblue.johnsoncontrols.com/openblue-intelligence,https://openblue.johnsoncontrols.com/openblue-intelligence,openblue.johnsoncontrols.com,company_or_product,S2,domain-level provisional; claim-level review required,org-johnson-controls-openblue-d609fb9,Johnson Controls OpenBlue,research/enterprise_platform_additions.csv,enterprise_platform_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-93e6b1728d,https://opendoor.com/,https://www.opendoor.com/,opendoor.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-f5696dad1d|org-opendoor-bd08442,Opendoor|Opendoor — Exited (NASDAQ: OPEN),research/built_environment_ecosystem_discovery_index.csv|research/global_real_estate_pioneers_agent.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-ab5cd7946b,https://opensolar.com/,https://www.opensolar.com/,opensolar.com,company_or_product,S2,domain-level provisional; claim-level review required,org-opensolar-375b039,OpenSolar,research/startup_core_additions.csv|research/startup_coverage_additions.csv,full_corpus_source_inventory.csv|startup_core_additions.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-510195fe12,https://openspace.ai/,https://www.openspace.ai/,openspace.ai,company_or_product,S2,domain-level provisional; claim-level review required,eco-af47fd4de4|org-openspace-15aa2fd,OpenSpace,JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md|research/built_environment_ecosystem_discovery_index.csv|research/proptech_startup_universe.md|research/proptech_startups_agent.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv|proptech_startups_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-cc984ea3ab,https://openspace.ai/blog/vinci-construction-uk-uses-openspace-to-create-efficiency,https://www.openspace.ai/blog/vinci-construction-uk-uses-openspace-to-create-efficiency/,openspace.ai,company_or_product,S2,domain-level provisional; claim-level review required,QOC-014,Vinci Construction UK,research/quantified_outcome_case_library.csv,full_corpus_source_inventory.csv|quantified_outcome_case_library.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-f5f0d084cd,https://openspace.ai/resources/case-studies/balfour-beatty-openspace-case-study,https://www.openspace.ai/resources/case-studies/balfour-beatty-openspace-case-study/,openspace.ai,company_or_product,S2,domain-level provisional; claim-level review required,QOC-017,Balfour Beatty Texas Buildings,research/quantified_outcome_case_library.csv,full_corpus_source_inventory.csv|quantified_outcome_case_library.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-efc0229782,https://openspace.ai/resources/case-studies/how-openspace-delivers-faster-more-complete-documentation-to-novo-construction,https://www.openspace.ai/resources/case-studies/how-openspace-delivers-faster-more-complete-documentation-to-novo-construction/,openspace.ai,company_or_product,S2,domain-level provisional; claim-level review required,QOC-016,Novo Construction,research/quantified_outcome_case_library.csv,full_corpus_source_inventory.csv|quantified_outcome_case_library.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-69c009e8df,https://openspace.ai/resources/case-studies/us-engineering,https://www.openspace.ai/resources/case-studies/us-engineering/,openspace.ai,company_or_product,S2,domain-level provisional; claim-level review required,QOC-018,U.S. Engineering,research/quantified_outcome_case_library.csv,full_corpus_source_inventory.csv|quantified_outcome_case_library.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-b11f3a47c9,https://opiniion.com/,https://opiniion.com,opiniion.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-4937bd5d7d,Opiniion,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-0a6e9cc1b8,https://opteraclimate.com/,https://opteraclimate.com,opteraclimate.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-b7e2abf2f9,Optera,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-a8d7e78498,https://oracle.com/construction-engineering/aconex,https://www.oracle.com/construction-engineering/aconex/,oracle.com,company_or_product,S2,domain-level provisional; claim-level review required,org-oracle-construction-and-engineering-7e92f1f,Oracle Construction & Engineering,research/enterprise_platform_additions.csv|research/enterprise_platform_coverage_audit.md,enterprise_platform_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-957f3c8169,https://oracle.com/construction-engineering/textura-construction-payment-management,https://www.oracle.com/construction-engineering/textura-construction-payment-management/,oracle.com,company_or_product,S2,domain-level provisional; claim-level review required,org-oracle-construction-and-engineering-7e92f1f,Oracle Construction & Engineering,JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md|research/enterprise_platform_additions.csv|research/enterprise_platform_coverage_audit.md,enterprise_platform_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-280cbfc10e,https://orbital.tech/,https://www.orbital.tech/,orbital.tech,company_or_product,S2,domain-level provisional; claim-level review required,eco-077c782a0a,Orbital,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-26f23c04ad,https://orbital.tech/uk,https://www.orbital.tech/uk,orbital.tech,company_or_product,S2,domain-level provisional; claim-level review required,org-orbital-witness-cc3955e,Orbital Witness,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/coverage_gap_additions.csv|research/coverage_gap_audit.md,coverage_gap_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-56ca94c4df,https://orbital.tech/uk/solutions/acquisitions,https://www.orbital.tech/uk/solutions/acquisitions,orbital.tech,company_or_product,S2,domain-level provisional; claim-level review required,org-orbital-witness-cc3955e,Orbital Witness,research/coverage_gap_additions.csv,coverage_gap_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-1d00c8ff50,https://orbitalwitness.com/,https://www.orbitalwitness.com/,orbitalwitness.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-1b63e63936,Orbital,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-b71d38dd66,https://oscre.org/,https://www.oscre.org/,oscre.org,research_or_industry,S3,domain-level provisional; claim-level review required,,,research/standards_interoperability_governance.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-cab5679830,https://oscre.org/Industry-Data-Model/Introducing-the-Data-Model,https://www.oscre.org/Industry-Data-Model/Introducing-the-Data-Model,oscre.org,research_or_industry,S3,domain-level provisional; claim-level review required,OSCRE-IDM,OSCRE Industry Data Model,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/standards_interoperability_governance.md|research/standards_registry.csv,full_corpus_source_inventory.csv|standards_registry.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-df306f71f5,https://oscre.org/Resources/FAQs,https://www.oscre.org/Resources/FAQs,oscre.org,research_or_industry,S3,domain-level provisional; claim-level review required,,,research/standards_interoperability_governance.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-21ff21d7cd,https://ourpetpolicy.com/,https://www.ourpetpolicy.com,ourpetpolicy.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-6988852eca,OurPetPolicy,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-bf19445491,https://outbuild.com/,https://www.outbuild.com/,outbuild.com,company_or_product,S2,domain-level provisional; claim-level review required,org-outbuild-f066346,Outbuild,research/startup_core_additions.csv|research/startup_coverage_additions.csv,full_corpus_source_inventory.csv|startup_core_additions.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-3d69b17072,https://outbuild.com/about-us,https://www.outbuild.com/about-us,outbuild.com,company_or_product,S2,domain-level provisional; claim-level review required,org-outbuild-f066346,Outbuild,research/startup_core_additions.csv|research/startup_coverage_additions.csv,full_corpus_source_inventory.csv|startup_core_additions.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-7afef5ce56,https://owasp.org/www-project-api-security,https://owasp.org/www-project-api-security/,owasp.org,research_or_industry,S3,domain-level provisional; claim-level review required,,,JCX_Meeting_Dossier_2026-08-29.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-882a18e3d9,https://oxfordproperties.com/,https://www.oxfordproperties.com/,oxfordproperties.com,company_or_product,S2,domain-level provisional; claim-level review required,org-oxford-properties-1e070f3,Oxford Properties,research/global_real_estate_pioneers_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-3d60732f2a,https://pacaso.com/,https://www.pacaso.com/,pacaso.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-d08061c41a,Pacaso,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-8de924f0d1,https://padsplit.com/,https://www.padsplit.com,padsplit.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-c68e7aca9b,Padsplit,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-a0f54af9ee,https://paintjet.com/,https://paintjet.com/,paintjet.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-81657c2b18,Paintjet,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-ce0fa464a7,https://palazzo.ai/,https://www.palazzo.ai/,palazzo.ai,company_or_product,S2,domain-level provisional; claim-level review required,eco-0d70b5848d,Palazzo,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-51173ba50a,https://paritygo.com/,https://www.paritygo.com,paritygo.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-c63efdd3ae,Parity,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-10bd53c7cf,http://parkbooker.com/,http://www.parkbooker.com,parkbooker.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-3a06930af9,ParkBooker,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-701351edd0,http://parkifi.com/,http://www.parkifi.com,parkifi.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-6e22bb421d,Parkifi,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-970cae626e,http://parkquility.com/,http://www.parkquility.com,parkquility.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-be88ba72d2,Parkquility,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-51856d5023,https://passivelogic.com/,https://passivelogic.com|https://www.passivelogic.com/,passivelogic.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-ac8e34e7fe|org-passivelogic-138e956,PassiveLogic,research/built_environment_ecosystem_discovery_index.csv|research/enterprise_platform_additions.csv|research/enterprise_platform_coverage_audit.md,built_environment_ecosystem_discovery_index.csv|enterprise_platform_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-a7e0159fcf,https://passivelogic.com/downloads/Builder-ProdSheet-%202025_web.pdf,https://passivelogic.com/downloads/Builder-ProdSheet-%202025_web.pdf,passivelogic.com,company_or_product,S2,domain-level provisional; claim-level review required,org-passivelogic-138e956,PassiveLogic,research/enterprise_platform_additions.csv|research/enterprise_platform_coverage_audit.md,enterprise_platform_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
