ecosystem,ecosystem_type,company_name,company_url,official_source_url,source_page_type,source_capture_date,status,status_note,region,category,official_description,discovery_only,name_source
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Doma Home,https://domahome.com/,https://www.moderneventures.com/portfolio/doma,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,"Reimagining IOT — Cutting-edge IoT solutions, enabling seamless smart home integrations that enhance customer satisfaction, drive energy efficiency, and unlock new revenue opportunities through scalable, customizable technology platforms — Investment",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,ElectroTempo,https://www.electrotempo.com/,https://www.moderneventures.com/portfolio/electrotempo,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,AI geospatial intelligence and optimization platform turning investment risk into ROI — Expert-driven analytics for smarter EV infrastructure decisions — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Envoy,https://www.envoythere.com/,https://www.moderneventures.com/portfolio/envoy,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"Mobility as an amenity — Electric car sharing service, platform and exclusive amenity for apartments, hotels and workplaces. Acquired by Blink. — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Everlance,https://www.everlance.com/,https://www.moderneventures.com/portfolio/everlance,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"Effortless mileage and expense management — Everlance makes tracking mileage, expenses, and taxes effortless for self-employed professionals and small business owners. Acquired by Motus. — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,FluidLytix,https://www.fluidlytix.com/,https://www.moderneventures.com/portfolio/fluidlytix,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"Cost-saving, intelligent water management — Patented valve technology regulates air and water pressure and reduces water bills by 15% to 30% — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Freemodel,https://www.freemodel.com/,https://www.moderneventures.com/portfolio/freemodel,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Managed pre-sale renovations for maximum sale price — Experts offer end-to-end project management of pre-sale renovations tailored to regional trends and preferences — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Geolava,https://www.geolava.com/,https://www.moderneventures.com/portfolio/geolava,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"Predictive Value with Spatial AI — Models the evolving physical world, continuously translating spatial features into competitive advantage — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Havenly,https://havenly.com/,https://www.moderneventures.com/portfolio/havenly,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"Stunning interior design made affordable and accessible — Digital platform combines professional designers, data science, visualization tools and 600+ vendors — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Hello Tech,https://www.hellotech.com/,https://www.moderneventures.com/portfolio/hello-tech,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"On-demand IT — Fast, reliable & 100% guaranteed expert technology support and services — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,HelloDivorce,https://hellodivorce.com/,https://www.moderneventures.com/portfolio/hellodivorce,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"Divorce made easier — Advanced technology meets expert support to deliver step-by-step legal, financial and practical guidance for equitable outcomes — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Hippo,https://www.hippo.com/,https://www.moderneventures.com/portfolio/hippo,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,"Data driven insurance — Personalized insurance in 60 seconds, leveraging a customer's unique data to deliver competitive rates. IPO - NYSE: HIPO — Investment",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Hologram Media Network,https://www.hologrammedia.net/,https://www.moderneventures.com/portfolio/hologram-media-network,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"The World's First Holographic Ad Network — Redefining in-person media through life-size holograms, intelligent infrastructure, and human-centered engagement — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,HOM,https://helloalfred.com/,https://www.moderneventures.com/portfolio/hom,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"Fitness, wellness and entertainment services — Transforms underused amenity and retail spaces into a retention platform. Acquired by another Moderne portfolio company, Alfred. — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Homebot,https://homebot.ai/,https://www.moderneventures.com/portfolio/homebot,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Transforming agents + brokers into wealth advisors — Agents + brokers maximize repeat and referral business with a dynamic financial dashboard — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Homesnap,https://www.homes.com/,https://www.moderneventures.com/portfolio/homesnap,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,Empowering + streamlining communication for the real estate industry — Homebuying and client management platform for buyers and agents. Acquired by CoStar and now Homes.com. — Investment,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,HomeX,https://www.homexservices.com/,https://www.moderneventures.com/portfolio/homex,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Remote building systems maintenance — Remote diagnostic software and live services to efficiently address home maintenance issues — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,ICON,https://www.iconbuild.com/,https://www.moderneventures.com/portfolio/icon,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,"Advancing humanity with 3D printing robotics, AI driven software and advanced materials — ICON revolutionizes construction with cutting-edge 3D printing technology enabling developers to craft sustainable, stunning, and scalable spaces for Earth and beyond — Investment",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Incentifind,https://incentifind.com/,https://www.moderneventures.com/portfolio/incentifind,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"Unlocking over $70B in available incentives — Helping developers, property owners, and tenants find money for their real estate and home improvement projects — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Ivy Energy,https://www.ivy-energy.com/,https://www.moderneventures.com/portfolio/ivy-energy,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Clean energy data platform — Optimizes renewable energy billing operations and unlocks new revenue streams for multi-tentant properties — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Kairos,https://www.kairoswater.io/,https://www.moderneventures.com/portfolio/kairos,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Water leak detection and control systems — Preventing costly water damage with a cutting-edge digital water technology system — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Keyway,https://www.keyway.ai/,https://www.moderneventures.com/portfolio/keyway,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"Sophisticated, domain-specific AI for multifamily market intelligence, revenue management, and document workflow automation — Unlocking hidden opportunities and streamlining real estate Investments with smart analytics — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,LeaseLock,https://leaselock.com/,https://www.moderneventures.com/portfolio/leaselock,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,"Accelerate leasing with a frictionless, deposit-free experience — Insurance technology that eliminates security deposits and integrates with property management systems — Investment",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Leni,https://leni.co/,https://www.moderneventures.com/portfolio/leni,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,AI-powered asset management — Data aggregation + insights platform enabling fast and accurate decision making — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,LiftUp,https://liftupchicago.org/,https://www.moderneventures.com/portfolio/liftup,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"A for profit social enterprise that creates, grows and scales profitable entities — Harnessing the talent of the underemployed and providing pathways to stable employment — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,LiveEasy,https://www.appfolio.com/,https://www.moderneventures.com/portfolio/liveeasy,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,Lifetime concierge platform — Turnkey concierge platform offering a true end-to-end lifetime service experience. Acquired by Appfolio. — Investment,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Measurabl,https://www.measurabl.com/,https://www.moderneventures.com/portfolio/measurabl,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,"One platform for all sustainability data, reporting and insights — Helping the industry’s most innovative companies measure, report on, optimize and improve ESG and sustainability performance — Investment",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,MESH,http://meshpay.com,https://www.moderneventures.com/portfolio/mesh,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,"Enabling seamless crypto payments — Enabling real-time, seamless crypto payments on everything from retail to rent — Investment",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Moat,https://moat.app/,https://www.moderneventures.com/portfolio/moat,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"Manage facility warranties easier, faster and smarter with AI — Maintenance and compliance tools to anticipate maintenance needs, prevent disruptions and maximize productivity — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Modwell,https://www.modwell.io/,https://www.moderneventures.com/portfolio/modwell,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"3D interactive technology to sell more properties — Visualize potential of outdated properties, land and new builds with AI + immersive technology tools — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Moii,https://www.moii.ai/,https://www.moderneventures.com/portfolio/moii,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"AI-powered video analytics transforming security cameras into intelligent vision assets—optimizing operations, mitigating risks and delivering real-time actionable insights — Make your properties more secure at lower cost. AI monitoring delivers real-time notifications to send your security resources where they are needed, when they are needed. — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Nestment,https://www.nestment.com/,https://www.moderneventures.com/portfolio/nestment,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"Homeownership guidance — An ecosystem of tools, processes, and partners supporting alternative homeownership models — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,New Story,https://www.newstoryhomes.org/,https://www.moderneventures.com/portfolio/new-story,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Equipping vulnerable families to become land and homeowners — Pioneering solutions to end the global housing crisis and create thriving communities — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Nova Credit,https://www.novacredit.com/,https://www.moderneventures.com/portfolio/nova-credit,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Rewiring the world with better consumer credit data — Helping lenders and businesses see people with limited credit history in a new light — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Occuspace,https://occuspace.com,https://www.moderneventures.com/portfolio/occuspace,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,The world’s easiest occupancy monitoring solution — Space utilization data tools to more efficiently plan and improve space utilization and user experience — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,On3.ai,https://www.hologrammedia.net/,https://www.moderneventures.com/portfolio/on3-ai,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Knowledge Management Built for the Frontline — A central hub that captures critical information and expertise and puts it in the hands of field teams — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Optera,https://opteraclimate.com,https://www.moderneventures.com/portfolio/optera,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Enterprise software enabling enterprises to manage and reduce emissions across their value chain — Power your ESG strategy with rigorous carbon management and supplier engagement — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Orbital,https://www.orbital.tech/,https://www.moderneventures.com/portfolio/orbital,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,AI for Complex Due Diligence — Transforming the $140B+ global real estate legal market — Investment,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Peek,https://www.peek.us/,https://www.moderneventures.com/portfolio/peek,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Digitizing the leasing experience — Virtual leasing solution equips property managers to lease faster and convert more leads — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Perq,https://perq.com/,https://www.moderneventures.com/portfolio/perq,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,AI-powered lead generation platform — Generating higher quality leads and increasing conversion rates for multifamily — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Pinata,https://www.pinata.ai/,https://www.moderneventures.com/portfolio/pinata,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Making rent smarter and more rewarding for all — Mutually beneficial loyalty + rewards platform for landlords and tenants — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Porch,https://porchgroup.com/,https://www.moderneventures.com/portfolio/porch,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,"The vertical software platform for the home — Comprehensive home services platform that connects homeowners with quality home improvement, repair, and maintenance professionals. Porch offers enterprises tailored solutions through access to a vast network of vetted professionals, helping them streamline service delivery, manage projects effectively, expand their service offerings, improve customer retention and drive growth through a trusted and efficient platform. IPO - NASDAQ: PRCH — Investment",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Proof,https://www.proof.com/,https://www.moderneventures.com/portfolio/proof,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,"A single platform to secure every customer authorization — Empowers businesses and individuals with fast, seamless, and trustworthy solutions—saving time, ensuring compliance, and building confidence in every transaction — Investment",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Public Grid,https://publicgrid.energy/,https://www.moderneventures.com/portfolio/public-grid,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Green energy management platform — Boosting revenue for properties and helping residents go green + save money on energy bills — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Qloo,https://www.qloo.com/,https://www.moderneventures.com/portfolio/qloo,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,"Personalized gateway to consumer insights — Advanced AI platform understands and predicts consumer tastes where they work, live and play to generate more leads, targeted insights and better performance — Investment",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,RealReports,https://bhr.fyi/,https://www.moderneventures.com/portfolio/realreports,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,The most comprehensive data for every property in the U.S. — AI-powered property reports to prove an agent’s value and win more deals — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Rejig.ai,https://rejig.ai/,https://www.moderneventures.com/portfolio/rejig-ai,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"A personal AI marketing assistant for every real estate agent, team, and brokerage — Automate localized content creation and social media marketing, so agents can build their brand and connect with local audiences — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Renew,https://heyrenew.com/,https://www.moderneventures.com/portfolio/renew,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"An automated proactive customer retention platform — Automated outreach, predictive insights, and dynamic pricing delivering measurable NOI impact across every asset — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Renofi,https://www.renofi.com/,https://www.moderneventures.com/portfolio/renofi,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Helping homebuyers tackle renovations they otherwise couldn’t — Home equity loans based on post-renovation value to expand contractor customer base — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,RentCheck,https://www.getrentcheck.com/,https://www.moderneventures.com/portfolio/rentcheck,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"Stress-free property management inspection software — Property managers grow faster with less overhead via routine property inspections on a user-friendly, resident-led platform — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,RevolutionRE,https://revolutionre.com/,https://www.moderneventures.com/portfolio/revolutionre,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Property management data aggregation + business intelligence — AI-driven platform providing data aggregation and standardization across the leading PMS systems — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Ritual,https://ritual.co/,https://www.moderneventures.com/portfolio/ritual,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"Effortless group ordering for local food and deliveries — Reward-based food ordering + delivery app benefiting users, companies and restaurants — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Rolla,https://www.rollavideo.com/,https://www.moderneventures.com/portfolio/rolla,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,"Branded and social video content at scale — Companies can streamline the video creation process, produce more content and generate more leads — Passport",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Roofer.com,https://roofer.com/,https://www.moderneventures.com/portfolio/roofer-com,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Roof inspection robotic drones — Professional roofing services for homes and businesses — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Second Nature,https://filtereasy.com/,https://www.moderneventures.com/portfolio/second-nature,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,HVAC filter subscription service — Subscription service solves for the number one reason HVAC systems fail: old filters. Acquired by CoStar. — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Sigma360,https://www.sigma360.com/,https://www.moderneventures.com/portfolio/sigma360,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,AI-Powered Compliance Platform — The new standard in KYC and financial crime compliance automation — Investment,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Sisu,https://sisu.co/,https://www.moderneventures.com/portfolio/sisu,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Supercharge sales performance — Business intelligence + coaching platform to manage sales performance and accountability — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Snappt,https://snappt.com/,https://www.moderneventures.com/portfolio/snappt,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,The modern way to screen rental applicants — AI-powered fraud detection software — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,SolarKal,https://www.solarkal.com/,https://www.moderneventures.com/portfolio/solarkal,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Leading B2B solar marketplace — Making it cheaper + easier to go solar with competitive bidding from 200+ vendor marketplace — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Solstice,https://solstice.us/,https://www.moderneventures.com/portfolio/solstice,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Connecting households + businesses to community solar farms — Giving communities guaranteed clean energy savings without upfront costs or rooftop installation — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Split Pay,https://splitpay.com/,https://www.moderneventures.com/portfolio/split-pay,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,"Modern credit products built around renter cash flow — Splits rent, mortgage and autoloans into bi-weekly payments — Investment",true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Stride,https://www.stridehealth.com/,https://www.moderneventures.com/portfolio/stride,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,Benefits for independent workers — Helping non-benefited workers get affordable benefits at no cost to the business — Investment,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Suburban Jungle,https://suburbanjunglegroup.com/,https://www.moderneventures.com/portfolio/suburban-jungle,official paginated portfolio or Passport card,2026-08-30,Exited (displayed),Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Passport,Digital B2B2C matching platform — Partnering with with brokers and agents to help buyers find their perfect community and dream home. Aquired by @properties. — Passport,true,official portfolio card text
Moderne Ventures / Passport,real-estate and adjacent-industry venture investor / market-access program,Super,https://www.hellosuper.com/,https://www.moderneventures.com/portfolio/super,official paginated portfolio or Passport card,2026-08-30,Portfolio/Passport listing displayed,Exit is recorded only when the official card's exit marker is visible; otherwise the listing is not treated as proof of active operating or investment status.,,Investment,Making homeownership as easy as renting — A subscription service technology platform and concierge service to manage all home service needs — Investment,true,official portfolio card text
