url,normalized_url,domain,source_files,source_file_count,citation_occurrence_count,in_current_source_register_exact,in_current_source_register_normalized,source_register_source_ids,inferred_source_class,source_class_basis,official_or_primary_inference,malformed_url,malformed_reason
https://www.dlf.in/,https://dlf.in/,dlf.in,research/global_real_estate_pioneers_agent.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.dlf.in/dccdl/annual-docket/DCCDL_Annual_Report_FY_2024_25.pdf,https://dlf.in/dccdl/annual-docket/DCCDL_Annual_Report_FY_2024_25.pdf,dlf.in,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.dlf.in/investor,https://dlf.in/investor,dlf.in,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.documentcrunch.com/,https://documentcrunch.com/,documentcrunch.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.docusign.com/,https://docusign.com/,docusign.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.doma.com/,https://doma.com/,doma.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.domatic.io/,https://domatic.io/,domatic.io,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.doorstead.com/,https://doorstead.com/,doorstead.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.dronedeploy.com/,https://dronedeploy.com/,dronedeploy.com,research/startup_core_additions.csv|research/startup_coverage_additions.csv,2,4,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.dubizzlegroup.com/,https://dubizzlegroup.com/,dubizzlegroup.com,research/coverage_gap_additions.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.dubizzlegroup.com/dubizzle-group-acquires-property-monitor/,https://dubizzlegroup.com/dubizzle-group-acquires-property-monitor,dubizzlegroup.com,research/coverage_gap_audit.md,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.dubizzlegroup.com/our-brands/,https://dubizzlegroup.com/our-brands,dubizzlegroup.com,research/coverage_gap_additions.csv|research/coverage_gap_audit.md,2,3,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.dustyrobotics.com/,https://dustyrobotics.com/,dustyrobotics.com,research/coverage_gap_additions.csv|research/coverage_gap_audit.md,2,3,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.dustyrobotics.com/customer-stories/skanska-case-study,https://dustyrobotics.com/customer-stories/skanska-case-study,dustyrobotics.com,research/coverage_gap_additions.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.dustyrobotics.com/customers,https://dustyrobotics.com/customers,dustyrobotics.com,research/coverage_gap_additions.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.dynasty.com,https://dynasty.com/,dynasty.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.ecolibriumenergy.com,https://ecolibriumenergy.com/,ecolibriumenergy.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.ecoworks.tech/,https://ecoworks.tech/,ecoworks.tech,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.edb.gov.sg/en/business-insights/market-and-industry-reports/destination-southeast-asia-report-2024.html,https://edb.gov.sg/en/business-insights/market-and-industry-reports/destination-southeast-asia-report-2024.html,edb.gov.sg,research/regional_proptech_landscape.md,1,1,yes,yes,,government_or_regulator,conservative domain/path heuristic; not a claim-quality decision,likely authoritative/official (heuristic),no,
https://www.eib.org/files/publications/20250379-030326-investment-report-2025-en.pdf,https://eib.org/files/publications/20250379-030326-investment-report-2025-en.pdf,eib.org,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/market_trends_and_failure_lessons.md,2,3,yes,yes,,research_or_industry,conservative domain/path heuristic; not a claim-quality decision,research/industry context; authority varies,no,
https://www.electrotempo.com/,https://electrotempo.com/,electrotempo.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.eliseai.com/,https://eliseai.com/,eliseai.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.energystar.gov/about/digital-realty-trust,https://energystar.gov/about/digital-realty-trust,energystar.gov,JCX_Meeting_Dossier_2026-08-29.md,1,1,yes,yes,,government_or_regulator,conservative domain/path heuristic; not a claim-quality decision,likely authoritative/official (heuristic),no,
https://www.enertiv.com,https://enertiv.com/,enertiv.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.engrain.com,https://engrain.com/,engrain.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.entrata.com/,https://entrata.com/,entrata.com,research/global_real_estate_pioneers_agent.csv|research/proptech_startup_universe.md|research/proptech_startups_agent.csv,3,5,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.envoythere.com/,https://envoythere.com/,envoythere.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.equinix.com/,https://equinix.com/,equinix.com,research/operator_coverage_additions.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.equipmentshare.com/,https://equipmentshare.com/,equipmentshare.com,research/global_real_estate_pioneers_agent.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.equityapartments.com/,https://equityapartments.com/,equityapartments.com,research/global_real_estate_pioneers_agent.csv,1,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.ergeon.com/,https://ergeon.com/,ergeon.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.esr.com/,https://esr.com/,esr.com,research/operator_coverage_additions.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.esr.com/investor-relations/,https://esr.com/investor-relations,esr.com,research/operator_coverage_additions.csv|research/operator_coverage_final_audit.md,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.esr.com/news/esr-completes-privatisation-strengthens-leadership-team/,https://esr.com/news/esr-completes-privatisation-strengthens-leadership-team,esr.com,research/operator_coverage_additions.csv|research/operator_coverage_final_audit.md,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.esr.com/news/esr-group-reports-fy2024-results-demonstrates-business-resilience-as-its-clear-core-focus-on-logistics-real-estate-data-centres-and-infrastructure-drives-next-phase-of-growth/,https://esr.com/news/esr-group-reports-fy2024-results-demonstrates-business-resilience-as-its-clear-core-focus-on-logistics-real-estate-data-centres-and-infrastructure-drives-next-phase-of-growth,esr.com,research/operator_coverage_additions.csv|research/operator_coverage_final_audit.md,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.estate.unova.bd/,https://estate.unova.bd/,estate.unova.bd,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md|research/regional_companies_agent.csv|research/regional_proptech_landscape.md,4,5,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.estate.unova.bd/solutions/erp-for-real-estate-developers,https://estate.unova.bd/solutions/erp-for-real-estate-developers,estate.unova.bd,research/regional_companies_agent.csv|research/regional_proptech_landscape.md,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.everbody.com/,https://everbody.com/,everbody.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.everlance.com/,https://everlance.com/,everlance.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.expediagroup.com/,https://expediagroup.com/,expediagroup.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.faura.us/,https://faura.us/,faura.us,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.fbr.com.au/,https://fbr.com.au/,fbr.com.au,research/coverage_gap_additions.csv|research/coverage_gap_audit.md,2,3,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.fbr.com.au/view/hadrian,https://fbr.com.au/view/hadrian,fbr.com.au,research/coverage_gap_additions.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.fieldmaterials.com/,https://fieldmaterials.com/,fieldmaterials.com,research/startup_core_additions.csv|research/startup_coverage_additions.csv,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.fieldmaterials.com/about,https://fieldmaterials.com/about,fieldmaterials.com,research/startup_core_additions.csv|research/startup_coverage_additions.csv,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.fieldwire.com/,https://fieldwire.com/,fieldwire.com,research/proptech_startups_agent.csv,1,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.fieldwire.com/ie/plangrid-switch-guarantee/,https://fieldwire.com/ie/plangrid-switch-guarantee,fieldwire.com,research/proptech_startup_universe.md,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.fifthwall.com/,https://fifthwall.com/,fifthwall.com,research/proptech_startup_universe.md,1,1,yes,yes,,ecosystem_or_investor,conservative domain/path heuristic; not a claim-quality decision,official membership source or investor domain (heuristic),no,
https://www.fifthwall.com/portfolio,https://fifthwall.com/portfolio,fifthwall.com,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/build_ecosystem_discovery_index.py|research/built_environment_ecosystem_discovery_index.csv|research/built_environment_ecosystem_discovery_index.md|research/coverage_gap_audit.md|research/proptech_startup_universe.md|research/proptech_startups_agent.csv,7,39,yes,yes,,ecosystem_or_investor,conservative domain/path heuristic; not a claim-quality decision,official membership source or investor domain (heuristic),no,
https://www.fifthwall.com/portfolio?2bddaefa_page=2,https://fifthwall.com/portfolio?2bddaefa_page=2,fifthwall.com,research/built_environment_ecosystem_discovery_index.csv,1,16,yes,yes,,ecosystem_or_investor,conservative domain/path heuristic; not a claim-quality decision,official membership source or investor domain (heuristic),no,
https://www.fifthwall.com/portfolio?2bddaefa_page=3,https://fifthwall.com/portfolio?2bddaefa_page=3,fifthwall.com,research/built_environment_ecosystem_discovery_index.csv,1,16,yes,yes,,ecosystem_or_investor,conservative domain/path heuristic; not a claim-quality decision,official membership source or investor domain (heuristic),no,
https://www.fifthwall.com/portfolio?2bddaefa_page=4,https://fifthwall.com/portfolio?2bddaefa_page=4,fifthwall.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,ecosystem_or_investor,conservative domain/path heuristic; not a claim-quality decision,official membership source or investor domain (heuristic),no,
https://www.firmus.ai/,https://firmus.ai/,firmus.ai,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.fitwel.org,https://fitwel.org/,fitwel.org,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,research_or_industry,conservative domain/path heuristic; not a claim-quality decision,research/industry context; authority varies,no,
https://www.fluidlytix.com/,https://fluidlytix.com/,fluidlytix.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.fohlio.com/,https://fohlio.com/,fohlio.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.foundamental.com/portfolio,https://foundamental.com/portfolio,foundamental.com,research/final_coverage_assurance.md|research/final_residual_additions.csv|research/startup_core_additions.csv|research/startup_coverage_additions.csv|research/startup_coverage_final_audit.md,5,5,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.frasersproperty.com/,https://frasersproperty.com/,frasersproperty.com,research/global_real_estate_pioneers_agent.csv,1,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.freedaai.com/,https://freedaai.com/,freedaai.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.freemodel.com/,https://freemodel.com/,freemodel.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.funnelleasing.com/,https://funnelleasing.com/,funnelleasing.com,research/startup_coverage_additions.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.furnishr.com,https://furnishr.com/,furnishr.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.ga-tech.co.jp/en/,https://ga-tech.co.jp/en,ga-tech.co.jp,research/regional_companies_agent.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.ga-tech.co.jp/en/company/history/,https://ga-tech.co.jp/en/company/history,ga-tech.co.jp,research/regional_companies_agent.csv|research/regional_proptech_landscape.md,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.ga-tech.co.jp/en/company/history/)**,https://ga-tech.co.jp/en/company/history/)**,ga-tech.co.jp,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.ga-tech.co.jp/ir/,https://ga-tech.co.jp/ir,ga-tech.co.jp,research/regional_proptech_landscape.md,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.genia.design/,https://genia.design/,genia.design,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.geolava.com/,https://geolava.com/,geolava.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.get100.com/,https://get100.com/,get100.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.getcedar.com/ca-en,https://getcedar.com/ca-en,getcedar.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.getcovered.io,https://getcovered.io/,getcovered.io,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.geteeva.com/,https://geteeva.com/,geteeva.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.getladder.ai/,https://getladder.ai/,getladder.ai,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.getplexai.com/,https://getplexai.com/,getplexai.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.getrentcheck.com/,https://getrentcheck.com/,getrentcheck.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.gic.com.sg/,https://gic.com.sg/,gic.com.sg,research/global_real_estate_pioneers_agent.csv,1,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.globenewswire.com/news-release/2025/02/10/3023492/0/en/BRKZ-closes-17M-Series-A-to-transform-construction-procurement-as-Saudi-Arabia-s-3T-project-pipeline-accelerates.html,https://globenewswire.com/news-release/2025/02/10/3023492/0/en/BRKZ-closes-17M-Series-A-to-transform-construction-procurement-as-Saudi-Arabia-s-3T-project-pipeline-accelerates.html,globenewswire.com,research/regional_companies_agent.csv|research/regional_proptech_landscape.md,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.goauntflow.com/,https://goauntflow.com/,goauntflow.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.godrejindustries.com/public/uploads/subsidiaries_accounts/gpl-integrated-report-2024-25-jWKrCcH3RaISAacZufU.pdf,https://godrejindustries.com/public/uploads/subsidiaries_accounts/gpl-integrated-report-2024-25-jWKrCcH3RaISAacZufU.pdf,godrejindustries.com,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.godrejproperties.com/,https://godrejproperties.com/,godrejproperties.com,research/global_real_estate_pioneers_agent.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.godrejproperties.com/investor-relations/annual-reports,https://godrejproperties.com/investor-relations/annual-reports,godrejproperties.com,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.godrejproperties.com/investors/investor-information,https://godrejproperties.com/investors/investor-information,godrejproperties.com,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.goodman.com/,https://goodman.com/,goodman.com,research/global_real_estate_pioneers_agent.csv,1,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.gotrestle.com/,https://gotrestle.com/,gotrestle.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.gradiant.com/wp-content/uploads/2024/10/Destination-Southeast-Asia-2024_Founders-Forum-Group_EDBI.pdf,https://gradiant.com/wp-content/uploads/2024/10/Destination-Southeast-Asia-2024_Founders-Forum-Group_EDBI.pdf,gradiant.com,research/regional_proptech_landscape.md,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.gravisrobotics.com/,https://gravisrobotics.com/,gravisrobotics.com,research/startup_core_additions.csv|research/startup_coverage_additions.csv,2,4,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.gresb.com/insights/2026-gresb-real-estate-standard-updates/,https://gresb.com/insights/2026-gresb-real-estate-standard-updates,gresb.com,research/standards_interoperability_governance.md,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.gresb.com/real-estate-assessment/,https://gresb.com/real-estate-assessment,gresb.com,research/standards_interoperability_governance.md|research/standards_registry.csv,2,3,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.greystar.com/,https://greystar.com/,greystar.com,research/global_real_estate_pioneers_agent.csv,1,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.gscan.eu/,https://gscan.eu/,gscan.eu,research/startup_coverage_additions.csv,1,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.h2corporation.co.jp/,https://h2corporation.co.jp/,h2corporation.co.jp,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.handdii.com/,https://handdii.com/,handdii.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.handoff.ai/,https://handoff.ai/,handoff.ai,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.healthyhomeschecklist.co.uk/,https://healthyhomeschecklist.co.uk/,healthyhomeschecklist.co.uk,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.helloalfred.com/,https://helloalfred.com/,helloalfred.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.hellosuper.com/,https://hellosuper.com/,hellosuper.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.hellotech.com/,https://hellotech.com/,hellotech.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.higharc.com/,https://higharc.com/,higharc.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.hilton.com/,https://hilton.com/,hilton.com,research/operator_coverage_additions.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.hines.com/,https://hines.com/,hines.com,research/global_real_estate_pioneers_agent.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.hines.com/2024-sustainability-report-full-report,https://hines.com/2024-sustainability-report-full-report,hines.com,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.hines.com/globalventures,https://hines.com/globalventures,hines.com,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|JCX_Meeting_Dossier_2026-08-29.md|JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md|research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,5,5,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.hines.com/news/hines-invests-in-digital-ecosystem-to-enhance-workplace-experience-connectivity,https://hines.com/news/hines-invests-in-digital-ecosystem-to-enhance-workplace-experience-connectivity,hines.com,JCX_Meeting_Dossier_2026-08-29.md,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.hippo.com/,https://hippo.com/,hippo.com,research/built_environment_ecosystem_discovery_index.csv|research/proptech_startup_universe.md|research/proptech_startups_agent.csv,3,4,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.hkland.com/,https://hkland.com/,hkland.com,research/global_real_estate_pioneers_agent.csv,1,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.holcim.com/innovation/holcim-maqer-ventures,https://holcim.com/innovation/holcim-maqer-ventures,holcim.com,research/final_coverage_assurance.md|research/startup_coverage_final_audit.md,2,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.hologrammedia.net/,https://hologrammedia.net/,hologrammedia.net,research/built_environment_ecosystem_discovery_index.csv,1,2,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.homebound.com/,https://homebound.com/,homebound.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.homelight.com/,https://homelight.com/,homelight.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
https://www.homelister.com/,https://homelister.com/,homelister.com,research/built_environment_ecosystem_discovery_index.csv,1,1,yes,yes,,company_or_product,conservative domain/path heuristic; not a claim-quality decision,likely first-party/company domain (heuristic),no,
